itemID,comunaCode,locality,startDate,status,eomCount,givCount,serviceable,facility,deliveryType,availableEomOptions,availableGivOptions,PresentinEomnotGiv,PresentinGivnotEom
263523999,130106,13114,2025-03-04,identical,5,5,SERVICEABLE IN BOTH,100,CD,DELIVERY-HOME-NEXT_DAY | COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED | DELIVERY-HOME-SAME_DAY | DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED | DELIVERY-HOME-NEXT_DAY | DELIVERY-HOME-SAME_DAY | COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED,0,0
263527999,130106,13114,2025-03-04,identical,5,5,SERVICEABLE IN BOTH,100,CD,DELIVERY-HOME-NEXT_DAY | COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED | DELIVERY-HOME-SAME_DAY | DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED | DELIVERY-HOME-NEXT_DAY | DELIVERY-HOME-SAME_DAY | COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED,0,0
263556999,130106,13114,2025-03-04,differ,2,1,SERVICEABLE IN BOTH,N/A,N/A,COLLECT-IN_STORE-SCHEDULED | DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,COLLECT-IN_STORE-SCHEDULED,0
263558999,130106,13114,2025-03-04,identical,5,5,SERVICEABLE IN BOTH,100,CD,DELIVERY-HOME-NEXT_DAY | COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED | DELIVERY-HOME-SAME_DAY | DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED | DELIVERY-HOME-NEXT_DAY | DELIVERY-HOME-SAME_DAY | COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED,0,0
263587999,130106,13114,2025-03-04,differ,3,4,SERVICEABLE IN BOTH,20,STORE,DELIVERY-HOME-NEXT_DAY | COLLECT-IN_STORE-SCHEDULED | DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED | DELIVERY-HOME-NEXT_DAY | DELIVERY-HOME-SAME_DAY | COLLECT-IN_STORE-SCHEDULED,0,DELIVERY-HOME-SAME_DAY
263616999,130106,13114,2025-03-04,identical,5,5,SERVICEABLE IN BOTH,100,CD,DELIVERY-HOME-NEXT_DAY | COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED | DELIVERY-HOME-SAME_DAY | DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED | DELIVERY-HOME-NEXT_DAY | DELIVERY-HOME-SAME_DAY | COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED,0,0
263650999,130106,13114,2025-03-04,identical,5,5,SERVICEABLE IN BOTH,100,CD,DELIVERY-HOME-NEXT_DAY | COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED | DELIVERY-HOME-SAME_DAY | DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED | DELIVERY-HOME-NEXT_DAY | DELIVERY-HOME-SAME_DAY | COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED,0,0
263745999,130106,13114,2025-03-04,identical,5,5,SERVICEABLE IN BOTH,100,CD,DELIVERY-HOME-NEXT_DAY | COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED | DELIVERY-HOME-SAME_DAY | DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED | DELIVERY-HOME-NEXT_DAY | DELIVERY-HOME-SAME_DAY | COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED,0,0
263760002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
263760003,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
263760004,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
263763002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
263763003,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
263763004,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
263775003,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
263787003,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
263788999,130106,13114,2025-03-04,identical,5,5,SERVICEABLE IN BOTH,100,CD,DELIVERY-HOME-NEXT_DAY | COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED | DELIVERY-HOME-SAME_DAY | DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED | DELIVERY-HOME-NEXT_DAY | DELIVERY-HOME-SAME_DAY | COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED,0,0
263790002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
263796002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
263796003,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
263800003,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
263804002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
263804003,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
263804004,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
263818002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
263822003,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
263839002,130106,13114,2025-03-04,identical,2,2,SERVICEABLE IN BOTH,180,CD,DELIVERY-HOME-NEXT_DAY | DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED | DELIVERY-HOME-NEXT_DAY,0,0
263839003,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
263856002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
263874002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
263888002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
263888003,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
263894002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
263912003,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
263912004,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
263916999,130106,13114,2025-03-04,identical,5,5,SERVICEABLE IN BOTH,100,CD,DELIVERY-HOME-NEXT_DAY | COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED | DELIVERY-HOME-SAME_DAY | DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED | DELIVERY-HOME-NEXT_DAY | DELIVERY-HOME-SAME_DAY | COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED,0,0
263934002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
263934003,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
263979999,130106,13114,2025-03-04,identical,0,0,N/A,N/A,N/A,,,0,0
264039002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264039003,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264041002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264041003,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264110002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264116002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264126002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264135002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264140002,130106,13114,2025-03-04,differ,1,0,SERVICEABLE IN EOM but NOT in GIV,34803,VEVCD,DELIVERY-HOME-SCHEDULED,,DELIVERY-HOME-SCHEDULED,0
264162002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264181002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264189002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264197002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264205002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264260999,130106,13114,2025-03-04,identical,2,2,SERVICEABLE IN BOTH,012,CD,DELIVERY-HOME-NEXT_DAY | DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED | DELIVERY-HOME-NEXT_DAY,0,0
264262002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264269999,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34096,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264270999,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34096,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264271999,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34096,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264280999,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34096,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264284999,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34096,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264295002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264298002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264307999,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34096,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264311002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264339999,130106,13114,2025-03-04,identical,5,5,SERVICEABLE IN BOTH,100,CD,DELIVERY-HOME-NEXT_DAY | COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED | DELIVERY-HOME-SAME_DAY | DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED | DELIVERY-HOME-NEXT_DAY | DELIVERY-HOME-SAME_DAY | COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED,0,0
264340002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264361002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264399002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264481002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264511002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264516002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264521002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264527002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264542002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264553002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264584999,130106,13114,2025-03-04,identical,2,2,SERVICEABLE IN BOTH,N/A,N/A,COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED,COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED,0,0
264585999,130106,13114,2025-03-04,identical,2,2,SERVICEABLE IN BOTH,N/A,N/A,COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED,COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED,0,0
264588999,130106,13114,2025-03-04,identical,2,2,SERVICEABLE IN BOTH,N/A,N/A,COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED,COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED,0,0
264606002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264616002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264621002,130106,13114,2025-03-04,identical,0,0,N/A,N/A,N/A,,,0,0
264648002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264660999,130106,13114,2025-03-04,identical,2,2,SERVICEABLE IN BOTH,012,CD,DELIVERY-HOME-NEXT_DAY | DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED | DELIVERY-HOME-NEXT_DAY,0,0
264662999,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34110,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264664002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264670999,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34110,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264675999,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34110,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264693002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264710999,130106,13114,2025-03-04,identical,2,2,SERVICEABLE IN BOTH,012,CD,DELIVERY-HOME-NEXT_DAY | DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED | DELIVERY-HOME-NEXT_DAY,0,0
264727999,130106,13114,2025-03-04,identical,3,3,SERVICEABLE IN BOTH,400,CD,DELIVERY-HOME-NEXT_DAY | DELIVERY-HOME-SAME_DAY | DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED | DELIVERY-HOME-NEXT_DAY | DELIVERY-HOME-SAME_DAY,0,0
264728999,130106,13114,2025-03-04,identical,3,3,SERVICEABLE IN BOTH,400,CD,DELIVERY-HOME-NEXT_DAY | DELIVERY-HOME-SAME_DAY | DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED | DELIVERY-HOME-NEXT_DAY | DELIVERY-HOME-SAME_DAY,0,0
264729999,130106,13114,2025-03-04,differ,3,4,SERVICEABLE IN BOTH,012,CD,DELIVERY-HOME-NEXT_DAY | COLLECT-IN_STORE-SCHEDULED | DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED | DELIVERY-HOME-NEXT_DAY | DELIVERY-HOME-SAME_DAY | COLLECT-IN_STORE-SCHEDULED,0,DELIVERY-HOME-SAME_DAY
264741002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264745002,130106,13114,2025-03-04,differ,5,0,SERVICEABLE IN EOM but NOT in GIV,100,CD,DELIVERY-HOME-NEXT_DAY | COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED | DELIVERY-HOME-SAME_DAY | DELIVERY-HOME-SCHEDULED,,DELIVERY-HOME-NEXT_DAY | COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED | DELIVERY-HOME-SAME_DAY | DELIVERY-HOME-SCHEDULED,0
264745003,130106,13114,2025-03-04,differ,5,0,SERVICEABLE IN EOM but NOT in GIV,100,CD,DELIVERY-HOME-NEXT_DAY | COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED | DELIVERY-HOME-SAME_DAY | DELIVERY-HOME-SCHEDULED,,DELIVERY-HOME-NEXT_DAY | COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED | DELIVERY-HOME-SAME_DAY | DELIVERY-HOME-SCHEDULED,0
264745004,130106,13114,2025-03-04,identical,5,5,SERVICEABLE IN BOTH,100,CD,DELIVERY-HOME-NEXT_DAY | COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED | DELIVERY-HOME-SAME_DAY | DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED | DELIVERY-HOME-NEXT_DAY | DELIVERY-HOME-SAME_DAY | COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED,0,0
264745006,130106,13114,2025-03-04,identical,5,5,SERVICEABLE IN BOTH,100,CD,DELIVERY-HOME-NEXT_DAY | COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED | DELIVERY-HOME-SAME_DAY | DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED | DELIVERY-HOME-NEXT_DAY | DELIVERY-HOME-SAME_DAY | COLLECT-COPEC-SCHEDULED | COLLECT-IN_STORE-SCHEDULED,0,0
264745007,130106,13114,2025-03-04,identical,5,5,SERVICEABLE IN BOTH,100,CD,DELIVERY-HOME-NEXT_DAY | COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED | DELIVERY-HOME-SAME_DAY | DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED | DELIVERY-HOME-NEXT_DAY | DELIVERY-HOME-SAME_DAY | COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED,0,0
264773002,130106,13114,2025-03-04,differ,0,1,SERVICEABLE IN GIV but NOT in EOM,N/A,N/A,,DELIVERY-HOME-SCHEDULED,0,DELIVERY-HOME-SCHEDULED
264810002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264813002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264818002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264824002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264828999,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34110,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264831999,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34110,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264838999,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34110,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264845002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264852002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,34803,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264880002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,23825,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264926002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,23825,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264926003,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,23825,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264968002,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,32681,VEVCD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264969002,130106,13114,2025-03-04,identical,2,2,SERVICEABLE IN BOTH,180,CD,DELIVERY-HOME-NEXT_DAY | DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED | DELIVERY-HOME-NEXT_DAY,0,0
264989999,130106,13114,2025-03-04,differ,1,0,SERVICEABLE IN EOM but NOT in GIV,N/A,N/A,COLLECT-IN_STORE-SCHEDULED,,COLLECT-IN_STORE-SCHEDULED,0
264996999,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,24440,VEVPD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
264998999,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,24440,VEVPD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
265006999,130106,13114,2025-03-04,differ,0,1,SERVICEABLE IN GIV but NOT in EOM,N/A,N/A,,DELIVERY-HOME-SCHEDULED,0,DELIVERY-HOME-SCHEDULED
265007999,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,24440,VEVPD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
265010999,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,24440,VEVPD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
265011999,130106,13114,2025-03-04,identical,1,1,SERVICEABLE IN BOTH,24440,VEVPD,DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED,0,0
265017999,130106,13114,2025-03-04,identical,5,5,SERVICEABLE IN BOTH,100,CD,DELIVERY-HOME-NEXT_DAY | COLLECT-IN_STORE-SCHEDULED | COLLECT-COPEC-SCHEDULED | DELIVERY-HOME-SAME_DAY | DELIVERY-HOME-SCHEDULED,DELIVERY-HOME-SCHEDULED | DELIVERY-HOME-NEXT_DAY | DELIVERY-HOME-SAME_DAY | COLLECT-COPEC-SCHEDULED | COLLECT-IN_STORE-SCHEDULED,0,0
